立案時間,派工項目,案件地址,經緯度,longitude,latitude
2018/4/10 15:28,交通標誌及設施物損壞(含汙損)、傾斜,大同區103台灣台北市大同區重慶北路二段86號,"(25.056663, 121.513625)",25.056663, 121.513625
2018/4/10 15:31,交通標誌及設施物損壞(含汙損)、傾斜,士林區建業路11巷,"(25.1359709, 121.5474534)",25.1359709, 121.5474534
2018/4/10 15:35,鄰里無主垃圾清運,中正區廈門街104巷,"(25.0238151, 121.5170056)",25.0238151, 121.5170056
2018/4/10 15:35,人孔蓋(含周邊)破損、遺失處?,內湖區金龍路180號,"(25.08675, 121.5882393)",25.08675, 121.5882393
2018/4/10 15:36,雨水下水道側溝清淤,內湖區江南街71巷,"(25.0756631, 121.5785471)",25.0756631, 121.5785471
2018/4/10 15:38,橋梁、隧道、車(人)行地下道及涵洞積淹水,士林區通河西街2段重慶北路4段,"(25.0877204, 121.5119239)",25.0877204, 121.5119239
2018/4/10 15:51,交通標誌及設施物損壞(含汙損)、傾斜,萬華區和平西路三段,"(25.0352524, 121.497689)",25.0352524, 121.497689
2018/4/10 15:48,交通號誌電纜線垂落及設施損壞,萬華區昆明街,"(25.0421876, 121.5046589)",25.0421876, 121.5046589
2018/4/10 15:51,路燈故障或設施損壞,大同區,"(25.0627243, 121.5113064)",25.0627243, 121.5113064
2018/4/10 15:53,雨水下水道側溝清淤,大安區安和路二段,"(25.0290031, 121.5507845)",25.0290031, 121.5507845
2018/4/10 15:55,雨水下水道側溝清淤,大安區復興南路一段,"(25.0398261, 121.5438277)",25.0398261, 121.5438277
2018/4/10 16:00,雨水下水道側溝清淤,內湖區,"(25.0689422, 121.5909027)",25.0689422, 121.5909027
2018/4/10 16:05,鄰里無主垃圾清運,內湖區114台灣台北市內湖區成功路四段323巷9弄7號,"(25.0834968, 121.5991445)",25.0834968, 121.5991445
2018/4/10 16:13,鄰里無主垃圾清運,信義區永吉路30巷167弄,"(25.0418767, 121.5697225)",25.0418767, 121.5697225
2018/4/10 16:18,交通標誌及設施物損壞(含汙損)、傾斜,萬華區和平西路三段382巷,"(25.0349237, 121.4914912)",25.0349237, 121.4914912
2018/4/10 16:35,交通號誌異常,內湖區,"(25.0689422, 121.5909027)",25.0689422, 121.5909027
2018/4/10 16:41,交通號誌異常,萬華區環河南路二段250巷,"(25.0335889, 121.4910262)",25.0335889, 121.4910262
2018/4/10 16:50,交通號誌異常,內湖區,"(25.0689422, 121.5909027)",25.0689422, 121.5909027
2018/4/10 16:51,鄰里無主垃圾清運,萬華區長沙街二段,"(25.0404279, 121.5032864)",25.0404279, 121.5032864
2018/4/10 17:10,雨水下水道側溝清淤,中山區中山北路二段,"(25.0581409, 121.5227519)",25.0581409, 121.5227519
2018/4/10 17:09,交通標誌及設施物損壞(含汙損)、傾斜,萬華區德昌街235巷,"(25.0228786, 121.49296)",25.0228786, 121.49296
2018/4/10 17:39,鄰里無主垃圾清運,南港區台北市南港區研究院路一段65巷12號,"(25.0527693, 121.6170665)",25.0527693, 121.6170665
2018/4/10 17:53,路燈故障或設施損壞,信義區基隆路一段,"(25.0412332, 121.564626)",25.0412332, 121.564626
2018/4/10 18:26,鄰里無主垃圾清運,萬華區萬大路,"(25.0239154, 121.5000703)",25.0239154, 121.5000703
2018/4/10 18:47,路燈故障或設施損壞,大安區嘉興街,"(25.0255912, 121.5561245)",25.0255912, 121.5561245
2018/4/10 18:47,路燈故障或設施損壞,文山區,"(24.9929212, 121.57125)",24.9929212, 121.57125
2018/4/10 18:47,路燈故障或設施損壞,中山區林森北路138巷,"(25.0515222, 121.5249839)",25.0515222, 121.5249839
2018/4/10 18:47,交通號誌異常,文山區,"(24.9929212, 121.57125)",24.9929212, 121.57125
2018/4/10 19:10,路燈故障或設施損壞,中山區遼寧街185巷7弄,"(25.0536293, 121.5430735)",25.0536293, 121.5430735
2018/4/10 19:13,鄰里無主垃圾清運,士林區,"(25.0950492, 121.5246077)",25.0950492, 121.5246077
2018/4/10 19:15,路燈故障或設施損壞,士林區菁山路101巷32弄,"(25.1466182, 121.5589761)",25.1466182, 121.5589761
2018/4/10 19:25,路燈故障或設施損壞,信義區,"(25.0287024, 121.5769572)",25.0287024, 121.5769572
2018/4/10 19:52,交通標誌及設施物損壞(含汙損)、傾斜,萬華區,"(25.0262857, 121.4970294)",25.0262857, 121.4970294
2018/4/10 19:59,路燈故障或設施損壞,北投區中和街,"(25.1417644, 121.4990285)",25.1417644, 121.4990285
2018/4/10 19:59,路燈故障或設施損壞,內湖區行忠路,"(25.0666122, 121.5804524)",25.0666122, 121.5804524
2018/4/10 20:06,路燈故障或設施損壞,北投區中央北路三段,"(25.1371417, 121.4828384)",25.1371417, 121.4828384
2018/4/10 20:09,路燈故障或設施損壞,信義區松山路,"(25.0365045, 121.5814554)",25.0365045, 121.5814554
2018/4/10 20:15,路燈故障或設施損壞,中山區遼寧街185巷7弄,"(25.0536293, 121.5430735)",25.0536293, 121.5430735
2018/4/10 20:13,交通號誌異常,大同區,"(25.0627243, 121.5113064)",25.0627243, 121.5113064
2018/4/10 20:26,路燈故障或設施損壞,南港區東新街,"(25.0468401, 121.5877415)",25.0468401, 121.5877415
2018/4/10 20:43,路燈故障或設施損壞,南港區東新街170巷7弄,"(25.045005, 121.5931154)",25.045005, 121.5931154
2018/4/10 20:40,鄰里無主垃圾清運,萬華區長順街107巷,"(25.0327254, 121.4895863)",25.0327254, 121.4895863
2018/4/10 20:47,鄰里無主垃圾清運,士林區,"(25.0950492, 121.5246077)",25.0950492, 121.5246077
2018/4/10 21:04,路燈故障或設施損壞,內湖區文德路101巷,"(25.0791732, 121.5831926)",25.0791732, 121.5831926
2018/4/10 21:17,鄰里無主垃圾清運,信義區忠孝東路五段790巷,"(25.0415267, 121.5831754)",25.0415267, 121.5831754
2018/4/10 21:32,交通號誌異常,中山區八德路二段267巷,"(25.047392, 121.541356)",25.047392, 121.541356
2018/4/10 21:34,雨水下水道側溝清淤,萬華區武昌街二段120巷,"(25.0448769, 121.5039647)",25.0448769, 121.5039647
2018/4/12 11:52,交通號誌異常,中山區,"(25.0792018, 121.5427093)",25.0792018, 121.5427093
2018/4/10 21:36,交通號誌異常,信義區福德街177巷,"(25.0374447, 121.5840239)",25.0374447, 121.5840239
2018/4/10 21:40,雨水下水道側溝清淤,文山區景興路96巷,"(24.9946902, 121.5437906)",24.9946902, 121.5437906
2018/4/10 21:56,路燈故障或設施損壞,中山區南京東路三段223巷,"(25.0533847, 121.5434879)",25.0533847, 121.5434879
2018/4/10 22:09,路燈故障或設施損壞,松山區慶城街,"(25.0550833, 121.5466959)",25.0550833, 121.5466959
2018/4/10 22:11,路燈故障或設施損壞,中山區遼寧街185巷,"(25.0533408, 121.5430537)",25.0533408, 121.5430537
2018/4/10 22:15,雨水下水道側溝清淤,萬華區昆明街96巷,"(25.044808, 121.5046257)",25.044808, 121.5046257
2018/4/10 22:33,人孔蓋(含周邊)破損、遺失處?,內湖區內湖區康樂街201巷10號,"(25.0756392, 121.6217621)",25.0756392, 121.6217621
2018/4/10 22:51,路燈故障或設施損壞,中山區復興北路,"(25.0570525, 121.5442302)",25.0570525, 121.5442302
2018/4/10 22:56,路燈故障或設施損壞,中山區,"(25.0792018, 121.5427093)",25.0792018, 121.5427093
2018/4/10 23:54,雨水下水道側溝清淤,大安區忠孝東路四段181巷40弄,"(25.0439955, 121.5496721)",25.0439955, 121.5496721
2018/4/10 23:58,雨水下水道側溝清淤,松山區八德路三段74巷,"(25.0461713, 121.5524841)",25.0461713, 121.5524841
2018/4/11 00:07,雨水下水道側溝清淤,松山區光復南路22巷,"(25.0470265, 121.5563858)",25.0470265, 121.5563858
2018/4/11 03:45,鄰里無主垃圾清運,中正區廈門街,"(25.0244403, 121.5174236)",25.0244403, 121.5174236
2018/4/11 04:24,鄰里無主垃圾清運,中山區林森北路,"(25.0566487, 121.5254942)",25.0566487, 121.5254942
2018/4/11 07:08,交通號誌異常,士林區,"(25.0950492, 121.5246077)",25.0950492, 121.5246077
2018/4/11 07:12,鄰里無主垃圾清運,信義區仁愛路四段,"(25.0376817, 121.5577906)",25.0376817, 121.5577906
2018/4/11 07:39,雨水下水道側溝清淤,北投區吉利街369巷25弄,"(25.1182744, 121.5119876)",25.1182744, 121.5119876
2018/4/11 08:01,交通號誌異常,文山區辛亥路五段25巷,"(24.9998562, 121.5541216)",24.9998562, 121.5541216
2018/4/11 08:25,鄰里無主垃圾清運,大安區復興南路一段126巷,"(25.0431195, 121.542455)",25.0431195, 121.542455
2018/4/11 08:54,雨水下水道側溝清淤,大安區大安路一段16巷,"(25.0442637, 121.5457174)",25.0442637, 121.5457174
2018/4/11 08:55,鄰里無主垃圾清運,大同區哈密街59巷21弄,"(25.0745911, 121.5165676)",25.0745911, 121.5165676
2018/4/11 08:54,交通標誌及設施物損壞(含汙損)、傾斜,士林區,"(25.0950492, 121.5246077)",25.0950492, 121.5246077
2018/4/11 09:04,路燈故障或設施損壞,文山區萬安街44巷,"(24.9992738, 121.5703839)",24.9992738, 121.5703839
2018/4/11 09:05,鄰里無主垃圾清運,大安區通化街,"(25.0288941, 121.5538452)",25.0288941, 121.5538452
2018/4/11 09:14,交通號誌異常,萬華區台北市萬華區中華路二段2號,"(25.0341453, 121.5055748)",25.0341453, 121.5055748
2018/4/11 09:16,交通號誌異常,萬華區台北市萬華區中華路二段2號,"(25.0341453, 121.5055748)",25.0341453, 121.5055748
2018/4/11 09:18,交通號誌異常,萬華區台北市萬華區中華路二段2號,"(25.0341453, 121.5055748)",25.0341453, 121.5055748
2018/4/11 09:20,交通號誌異常,萬華區台北市萬華區中華路二段2號,"(25.0341453, 121.5055748)",25.0341453, 121.5055748
2018/4/11 09:38,交通標誌及設施物損壞(含汙損)、傾斜,松山區民權東路三段191巷43弄,"(25.0639615, 121.5467612)",25.0639615, 121.5467612
2018/4/11 09:37,交通號誌異常,中正區台北市中正區中華路一段11號,"(25.0466419, 121.5100344)",25.0466419, 121.5100344
2018/4/11 09:42,交通號誌異常,大安區,"(25.0261583, 121.5427093)",25.0261583, 121.5427093
,,,,,
2018/4/11 09:42,交通號誌異常,中正區台北市中正區延平南路110號,"(25.042631, 121.509618)",25.042631, 121.509618
2018/4/11 09:43,交通號誌異常,中正區台北市中正區衡陽路91號,"(25.0422999, 121.5103)",25.0422999, 121.5103
2018/4/11 09:45,交通號誌異常,中正區台北市中正區衡陽路124號,"(25.0421068, 121.5092675)",25.0421068, 121.5092675
2018/4/11 09:55,路樹處理,內湖區港都公園,"(25.0827464, 121.5752512)",25.0827464, 121.5752512
2018/4/11 09:59,鄰里無主垃圾清運,中山區民生東路二段,"(25.0579828, 121.5325939)",25.0579828, 121.5325939
2018/4/11 10:10,鄰里無主垃圾清運,中正區,"(25.0421407, 121.5198716)",25.0421407, 121.5198716
2018/4/11 10:25,鄰里無主垃圾清運,松山區110台灣台北市新東街30號,"(25.0595807, 121.5660782)",25.0595807, 121.5660782
2018/4/11 10:35,雨水下水道側溝清淤,大安區溫州街5巷,"(25.0257681, 121.5340459)",25.0257681, 121.5340459
2018/4/11 10:43,鄰里無主垃圾清運,北投區台北市復興二路52號,"(25.144229, 121.503176)",25.144229, 121.503176
2018/4/11 10:57,鄰里無主垃圾清運,南港區松河街360號,"(25.0538812, 121.5867049)",25.0538812, 121.5867049
2018/4/11 11:02,鄰里無主垃圾清運,南港區南港路3段149巷5號,"(25.0519245, 121.5847003)",25.0519245, 121.5847003
2018/4/11 11:07,路面積淹水,中正區台北市中正區永昌里詔安街250巷1號,"(25.0270965, 121.5085975)",25.0270965, 121.5085975
2018/4/11 11:24,鄰里無主垃圾清運,北投區承德路七段393巷,"(25.1157495, 121.5007507)",25.1157495, 121.5007507
2018/4/11 11:25,鄰里無主垃圾清運,北投區文林北路80巷59弄,"(25.1066994, 121.5192303)",25.1066994, 121.5192303
2018/4/11 11:32,交通號誌異常,大同區台北市大同區重慶北路一段1號,"(25.049577, 121.513627)",25.049577, 121.513627
2018/4/11 11:34,交通號誌異常,大同區台北市大同區重慶北路一段1號,"(25.049577, 121.513627)",25.049577, 121.513627
2018/4/11 11:38,雨水下水道側溝清淤,大安區光復南路420巷,"(25.0364645, 121.5562963)",25.0364645, 121.5562963
2018/4/11 11:41,雨水下水道側溝清淤,中山區中山北路二段20巷,"(25.0535295, 121.5222128)",25.0535295, 121.5222128
2018/4/11 11:54,雨水下水道側溝清淤,中山區五常街,"(25.0642971, 121.541545)",25.0642971, 121.541545
2018/4/11 12:47,鄰里無主垃圾清運,萬華區中華路二段,"(25.0284533, 121.5055324)",25.0284533, 121.5055324
2018/4/11 12:46,交通號誌異常,大安區東豐街,"(25.0360067, 121.5460276)",25.0360067, 121.5460276
2018/4/11 12:50,鄰里無主垃圾清運,中山區民生東路二段90巷,"(25.0574748, 121.5307869)",25.0574748, 121.5307869
2018/4/11 12:53,鄰里無主垃圾清運,中山區龍江路457巷,"(25.0675537, 121.5414911)",25.0675537, 121.5414911
2018/4/11 12:54,路燈故障或設施損壞,中正區,"(25.0421407, 121.5198716)",25.0421407, 121.5198716
2018/4/11 13:21,路燈故障或設施損壞,文山區木柵路四段159巷,"(25.0027468, 121.5775778)",25.0027468, 121.5775778
2018/4/11 13:58,鄰里無主垃圾清運,大安區敦化南路一段161巷,"(25.0435109, 121.5507921)",25.0435109, 121.5507921
2018/4/11 13:58,鄰里無主垃圾清運,士林區台北市士林區平菁街105巷39號,"(25.127183, 121.576454)",25.127183, 121.576454
2018/4/11 14:02,交通標誌及設施物損壞(含汙損)、傾斜,中正區台北市南海路101號,"(25.0281128, 121.507845)",25.0281128, 121.507845
2018/4/11 14:14,交通號誌異常,萬華區昆明街,"(25.0421876, 121.5046589)",25.0421876, 121.5046589
2018/4/11 14:19,雨水下水道側溝清淤,內湖區康寧路三段75巷,"(25.0753588, 121.6102873)",25.0753588, 121.6102873
2018/4/11 14:25,交通標誌及設施物損壞(含汙損)、傾斜,大安區,"(25.0261583, 121.5427093)",25.0261583, 121.5427093
2018/4/11 14:33,路燈故障或設施損壞,內湖區114台灣台北市內湖區東湖路119巷10號,"(25.0689859, 121.616848)",25.0689859, 121.616848
2018/4/11 14:43,雨水下水道側溝清淤,中山區中山北路二段,"(25.0581409, 121.5227519)",25.0581409, 121.5227519
2018/4/11 14:46,鄰里無主垃圾清運,內湖區114台灣台北市內湖區東湖路119巷32號,"(25.0692551, 121.6168658)",25.0692551, 121.6168658
2018/4/11 14:53,路樹處理,大安區,"(25.0261583, 121.5427093)",25.0261583, 121.5427093
2018/4/11 14:57,雨水下水道側溝清淤,中山區中山北路二段,"(25.0581409, 121.5227519)",25.0581409, 121.5227519
2018/4/11 14:59,雨水下水道側溝清淤,中山區中山北路二段,"(25.0581409, 121.5227519)",25.0581409, 121.5227519
2018/4/11 15:03,交通號誌異常,士林區,"(25.0950492, 121.5246077)",25.0950492, 121.5246077
2018/4/11 15:04,雨水下水道側溝清淤,中山區中山北路二段,"(25.0581409, 121.5227519)",25.0581409, 121.5227519
2018/4/11 15:07,交通號誌異常,中山區樂群三路,"(25.0826543, 121.55612)",25.0826543, 121.55612
2018/4/11 15:10,路樹處理,中山區,"(25.0792018, 121.5427093)",25.0792018, 121.5427093
2018/4/11 15:40,交通號誌異常,萬華區,"(25.0262857, 121.4970294)",25.0262857, 121.4970294
2018/4/11 15:43,鄰里無主垃圾清運,內湖區金龍路222巷2號,"(25.087946, 121.586463)",25.087946, 121.586463
2018/4/11 15:55,鄰里無主垃圾清運,士林區,"(25.0950492, 121.5246077)",25.0950492, 121.5246077
2018/4/11 16:01,鄰里無主垃圾清運,士林區111台灣台北市士林區文林路64號,"(25.0868776, 121.5257599)",25.0868776, 121.5257599
2018/4/11 16:09,鄰里無主垃圾清運,士林區福港街241巷口,"(25.0845666, 121.5180612)",25.0845666, 121.5180612
2018/4/11 16:15,交通標誌及設施物損壞(含汙損)、傾斜,萬華區中華路二段416巷,"(25.0268511, 121.5034108)",25.0268511, 121.5034108
2018/4/11 16:14,雨水下水道側溝清淤,中正區牯嶺街,"(25.027446, 121.5183256)",25.027446, 121.5183256
2018/4/11 16:36,交通號誌異常,萬華區,"(25.0262857, 121.4970294)",25.0262857, 121.4970294
2018/4/11 16:31,鄰里無主垃圾清運,中正區廈門街131巷,"(25.0226262, 121.5174274)",25.0226262, 121.5174274
2018/4/11 16:36,鄰里無主垃圾清運,中山區中山北路二段,"(25.0581409, 121.5227519)",25.0581409, 121.5227519
2018/4/11 16:49,交通標誌及設施物損壞(含汙損)、傾斜,北投區北投區新興路99號,"(25.1401154, 121.4881997)",25.1401154, 121.4881997
2018/4/11 16:55,交通號誌電纜線垂落及設施損壞,內湖區金莊路,"(25.0636849, 121.5876487)",25.0636849, 121.5876487
2018/4/11 16:58,鄰里無主垃圾清運,中正區紹興南街,"(25.0403354, 121.5239312)",25.0403354, 121.5239312
2018/4/11 17:01,路燈故障或設施損壞,士林區中山北路七段81巷16弄,"(25.1225904, 121.5301479)",25.1225904, 121.5301479
2018/4/11 17:07,交通標誌及設施物損壞(含汙損)、傾斜,士林區菁山路101巷,"(25.154615, 121.5620286)",25.154615, 121.5620286
2018/4/11 17:10,路燈故障或設施損壞,文山區木柵路四段70號,"(24.997709, 121.574315)",24.997709, 121.574315
2018/4/11 17:14,鄰里無主垃圾清運,內湖區台北市內湖區南湖里康寧路三段56巷,"(25.068622, 121.6090368)",25.068622, 121.6090368
2018/4/11 17:20,路樹處理,大安區,"(25.0261583, 121.5427093)",25.0261583, 121.5427093
2018/4/11 17:48,路燈故障或設施損壞,內湖區行善路59巷40弄,"(25.056904, 121.5789877)",25.056904, 121.5789877
2018/4/11 17:53,人孔蓋(含周邊)破損、遺失處?,松山區,"(25.0541591, 121.5638621)",25.0541591, 121.5638621
2018/4/11 17:59,鄰里無主垃圾清運,中正區重慶南路2段75號,"(25.0299695, 121.5153954)",25.0299695, 121.5153954
,,,,,
,,,,,
,,,,,
2018/4/11 18:16,鄰里無主垃圾清運,中正區齊東街,"(25.0420123, 121.5284905)",25.0420123, 121.5284905
2018/4/11 18:37,路燈故障或設施損壞,中山區遼寧街185巷,"(25.0533408, 121.5430537)",25.0533408, 121.5430537
2018/4/11 18:42,交通號誌異常,文山區木柵路二段,"(24.9887244, 121.5602108)",24.9887244, 121.5602108
2018/4/11 18:48,路燈故障或設施損壞,大同區,"(25.0627243, 121.5113064)",25.0627243, 121.5113064
2018/4/11 18:49,路燈故障或設施損壞,中山區遼寧街155巷,"(25.052491, 121.5429961)",25.052491, 121.5429961
2018/4/11 19:10,路燈故障或設施損壞,中山區濱江街,"(25.0721434, 121.5460949)",25.0721434, 121.5460949
2018/4/11 19:19,路燈故障或設施損壞,中山區遼寧街185巷,"(25.0533408, 121.5430537)",25.0533408, 121.5430537
2018/4/11 19:25,交通標誌及設施物損壞(含汙損)、傾斜,中山區北安路458巷47弄,"(25.0781554, 121.5459353)",25.0781554, 121.5459353
2018/4/11 20:13,路燈故障或設施損壞,南港區興中路68巷,"(25.0568448, 121.6059719)",25.0568448, 121.6059719
